Date,Description
2022-09-09,"['C6', 'C3503', 'C3204', 'C956', 'C1910', 'C1224', 'C2319', 'C3700', 'C2289', 'C1139', 'C2439', 'C589', 'C2405', 'C3721', 'C2285', 'C2310', 'C2160', 'C2427', 'C3552', 'C3427', 'C3229', 'C1348', 'C2810', 'C3610', 'C655', 'C1534', 'C2861', 'C379', 'C2701', 'C1828', 'C3405', 'C2099', 'C1832', 'C1284', 'C851', 'C964', 'C1719']"
2022-09-10,"['C369', 'C425', 'C3323', 'C1471', 'C1322', 'C3716', 'C1976', 'C433', 'C2838', 'C2574', 'C134']"
2022-09-10,"['C439', 'C581', 'C103', 'C1147', 'C3186', 'C1932', 'C2059', 'C3335', 'C628', 'C3019', 'C2017', 'C2669', 'C241', 'C407', 'C3584', 'C1159', 'C2923', 'C2871']"
2022-09-13,"['C2396', 'C1083', 'C3447', 'C1084', 'C303', 'C3464', 'C2367', 'C352', 'C1175', 'C2252', 'C544', 'C2833']"
2022-09-13,"['C1446', 'C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2321', 'C2321', 'C2483']"
2022-09-14,"['C330', 'C175', 'C3030', 'C1963', 'C155', 'C2451', 'C39', 'C2366', 'C2614', 'C2398', 'C2515', 'C3271', 'C1671', 'C1424', 'C596', 'C2272', 'C3502', 'C459', 'C419', 'C3361', 'C396', 'C3551', 'C1990', 'C318', 'C305', 'C2098', 'C1659', 'C3469', 'C1668', 'C171', 'C360', 'C3542', 'C1849', 'C473', 'C1311', 'C1119', 'C3470', 'C68', 'C3743', 'C2677', 'C2549', 'C1725', 'C274', 'C2110', 'C2513', 'C2646', 'C2879', 'C500', 'C1715', 'C664', 'C2703', 'C1733', 'C3574', 'C963', 'C1060', 'C1185']"
2022-09-14,"['C339', 'C669', 'C593', 'C2827', 'C82', 'C445', 'C795']"
2022-09-14,"['C3048', 'C270', 'C1255', 'C2240', 'C3521', 'C3382', 'C2474', 'C743', 'C1379', 'C1749', 'C2593', 'C2161', 'C2286', 'C2029', 'C3133', 'C2763', 'C724', 'C2475', 'C1788', 'C2316', 'C1601', 'C3563', 'C3281', 'C1926', 'C2225', 'C3406', 'C3337', 'C3004', 'C3577', 'C3005', 'C1616', 'C865', 'C875', 'C3594', 'C2635', 'C2695']"
2022-09-15,"['C1673', 'C526', 'C2408', 'C2444', 'C2446', 'C2178', 'C2328', 'C1187']"
2022-09-15,"['C3452', 'C80', 'C410', 'C401', 'C74', 'C3492', 'C3468', 'C2415', 'C3516', 'C1815', 'C443', 'C845', 'C570', 'C1883', 'C1356', 'C1670', 'C2841', 'C1552', 'C3081', 'C373', 'C3026', 'C47', 'C3698', 'C276', 'C3530', 'C1370', 'C1504', 'C1569', 'C3178', 'C2691', 'C1664', 'C600', 'C1518', 'C801']"
2022-09-15,"['C3521', 'C2106', 'C3618', 'C510', 'C1141']"
2022-09-16,"['C1189', 'C287', 'C1593', 'C3623', 'C3120', 'C2997', 'C3434', 'C2744', 'C3562', 'C1802', 'C545', 'C2353', 'C2896']"
2022-09-16,"['C6', 'C3204', 'C956', 'C1910', 'C2319', 'C3700', 'C2779', 'C2262', 'C2289', 'C1139', 'C589', 'C2405', 'C1381', 'C1024', 'C3721', 'C2285', 'C2310', 'C2160', 'C3336', 'C2427', 'C3552', 'C3427', 'C3229', 'C1348', 'C2810', 'C3277', 'C1217', 'C3610', 'C3534', 'C3265', 'C655', 'C1534', 'C2861', 'C379', 'C2701', 'C1828', 'C3032', 'C3405', 'C1284', 'C1719']"
2022-09-16,"['C3189', 'C3173', 'C1387', 'C249', 'C3397', 'C3637', 'C3637', 'C3262', 'C758', 'C3548', 'C2100', 'C2273', 'C1560']"
2022-09-17,"['C263', 'C3677', 'C3323', 'C54', 'C1471', 'C1830', 'C1382', 'C2309', 'C3716', 'C2295', 'C1247', 'C1829', 'C587', 'C281', 'C1541', 'C3741', 'C2611', 'C2487', 'C2595', 'C2718', 'C1567', 'C685', 'C720', 'C1001', 'C3012', 'C1976', 'C3459', 'C3009', 'C1751', 'C134', 'C3507']"
2022-09-17,"['C2489', 'C575', 'C2912', 'C3640', 'C1401', 'C618', 'C725', 'C1327', 'C1011', 'C1364', 'C1286', 'C250', 'C2602', 'C892', 'C3708', 'C2905', 'C1132', 'C2516', 'C3505', 'C1486', 'C2382', 'C3585', 'C2282', 'C2441', 'C2176', 'C1643', 'C1798', 'C365', 'C252', 'C1874', 'C774', 'C2801', 'C2968', 'C3043', 'C1336', 'C3320', 'C620', 'C3522', 'C509', 'C3353', 'C399', 'C507', 'C1661', 'C319', 'C3646', 'C503', 'C2799', 'C2300', 'C1735', 'C2203', 'C2954', 'C1911', 'C864', 'C1985', 'C2495', 'C695', 'C1634', 'C2557', 'C1853', 'C46', 'C3635', 'C291', 'C2890', 'C1979', 'C2429', 'C3686', 'C1752', 'C2172', 'C147', 'C1824', 'C1774', 'C2973', 'C665', 'C2928', 'C3131', 'C3429', 'C2748', 'C162', 'C598', 'C3532', 'C2576', 'C2806', 'C2125', 'C1841', 'C322', 'C3599', 'C3369', 'C1717', 'C860', 'C649', 'C2551']"
2022-09-17,"['C3259', 'C678', 'C2086', 'C3621', 'C2782', 'C3075', 'C2784', 'C3709', 'C609', 'C1342', 'C3431']"
2022-09-17,"['C2331', 'C1426', 'C3519', 'C804', 'C1053', 'C3278', 'C103', 'C3186', 'C3673', 'C1932', 'C1991', 'C901', 'C3335', 'C628', 'C2901', 'C2072', 'C3019', 'C1110', 'C3657', 'C3108', 'C3007', 'C2017', 'C107', 'C127', 'C2741', 'C241', 'C407', 'C1880', 'C3584', 'C3745', 'C1159', 'C1220', 'C1006', 'C697', 'C2871']"
2022-09-20,"['C3242', 'C3409', 'C3466', 'C1683', 'C673', 'C169', 'C363', 'C2684', 'C612']"
2022-09-20,"['C2194', 'C389', 'C3479', 'C159', 'C3057', 'C3298', 'C2471']"
2022-09-21,"['C1982', 'C1696', 'C3722', 'C1583', 'C440', 'C820', 'C3596', 'C2346', 'C3688', 'C1050', 'C2260', 'C2972', 'C51', 'C517', 'C2385', 'C2991', 'C1726', 'C3226', 'C173', 'C1088', 'C44', 'C643', 'C1453', 'C332', 'C3016', 'C705', 'C1936', 'C1397', 'C201', 'C968', 'C903', 'C1662', 'C3685', 'C1767']"
2022-09-22,"['C181', 'C2118', 'C2066', 'C3605', 'C946', 'C2649', 'C2958', 'C1819', 'C2705', 'C2066', 'C3201']"
2022-09-22,"['C1019', 'C1470', 'C87', 'C144', 'C183', 'C480', 'C15']"
2022-09-22,"['C2144', 'C2814', 'C640', 'C1338']"
2022-09-22,"['C263', 'C1081', 'C3276', 'C2481', 'C3677', 'C3323', 'C788', 'C54', 'C1471', 'C1830', 'C1382', 'C1322', 'C3716', 'C644', 'C281', 'C2547', 'C2611', 'C2058', 'C1563', 'C1269', 'C2665', 'C413', 'C789', 'C3438', 'C1014', 'C2437', 'C1934', 'C172', 'C2672', 'C3009', 'C1713', 'C1751']"
2022-09-22,"['C1673', 'C2720', 'C745', 'C526', 'C2444', 'C2446', 'C1396', 'C2178', 'C2328']"
2022-09-23,"['C3204', 'C3700', 'C2439', 'C1381', 'C3721', 'C2160', 'C3336', 'C3229', 'C1348', 'C3610', 'C655', 'C1534', 'C3405', 'C1832', 'C3401', 'C851', 'C6', 'C956', 'C1910', 'C1224', 'C2779', 'C1139', 'C2405', 'C3130', 'C2807', 'C2285', 'C1771', 'C2427', 'C3552', 'C3427', 'C2810', 'C3157', 'C1017', 'C954', 'C1217', 'C414', 'C379', 'C2701', 'C3032', 'C964']"
2022-09-23,"['C952', 'C3696', 'C1688', 'C2114', 'C889', 'C2866', 'C1129', 'C254', 'C1810']"
2022-09-23,"['C221', 'C2006', 'C428', 'C3418', 'C2050', 'C1231', 'C3128']"
2022-09-23,"['C3027', 'C3645', 'C1387', 'C33', 'C33', 'C33', 'C33', 'C3637', 'C3637', 'C687', 'C3671', 'C2100', 'C2654', 'C279', 'C85', 'C1264', 'C548']"
2022-09-24,"['C652', 'C748', 'C3519', 'C804', 'C581', 'C1147', 'C3186', 'C1991', 'C2059', 'C901', 'C3335', 'C86', 'C3163', 'C380', 'C3657', 'C462', 'C3108', 'C2017', 'C2669', 'C107', 'C2741', 'C241', 'C407', 'C3584', 'C2860', 'C2384', 'C2923', 'C714', 'C476', 'C697', 'C2871']"
2022-09-24,"['C425', 'C788', 'C1471', 'C3500', 'C1382', 'C652', 'C644', 'C2295', 'C1402', 'C587', 'C2547', 'C1567', 'C1934', 'C1071', 'C939', 'C2311', 'C1751', 'C450']"
2022-09-26,"['C1791', 'C423', 'C3439', 'C760', 'C2827', 'C2174', 'C82', 'C2348', 'C2924', 'C3417', 'C50', 'C31']"
2022-09-27,"['C1446', 'C2321', 'C2483', 'C2483', 'C2483']"
2022-09-27,"['C3694', 'C3298', 'C1417']"
2022-09-28,"['C1775', 'C2566', 'C1488', 'C1574', 'C3290', 'C1588', 'C942']"
2022-09-28,"['C2366', 'C3551', 'C274', 'C1185']"
2022-09-28,"['C3435', 'C1592', 'C71', 'C539', 'C151', 'C3209', 'C3411', 'C168', 'C3227', 'C632', 'C3704', 'C3392', 'C1555', 'C990', 'C1701', 'C1477', 'C1836', 'C1363', 'C2845', 'C1642']"
2022-09-29,"['C1673', 'C526', 'C2444', 'C2446', 'C1187']"
2022-09-29,"['C3738', 'C1482', 'C735', 'C576']"
2022-09-29,"['C1565', 'C1189', 'C1280', 'C287', 'C969', 'C3289', 'C742', 'C2628', 'C1165', 'C1562', 'C924', 'C422', 'C141', 'C2927', 'C3200', 'C583', 'C798', 'C2567', 'C1173', 'C1173', 'C1173', 'C1173', 'C1173', 'C638', 'C2830', 'C1039', 'C1619', 'C3358']"
2022-09-29,"['C1665', 'C791', 'C2997', 'C53', 'C3364', 'C607', 'C805', 'C1802', 'C310', 'C545', 'C393', 'C1180', 'C130', 'C2009', 'C1339', 'C2182', 'C709', 'C698']"
2022-09-29,"['C94', 'C1935', 'C1777', 'C2830']"
2022-09-29,"['C2154', 'C2342', 'C891', 'C613', 'C3553', 'C289', 'C20', 'C3256', 'C2478', 'C323', 'C3020', 'C1293', 'C2231', 'C605', 'C1860', 'C905', 'C1319', 'C3196', 'C1341', 'C3133', 'C832', 'C3303', 'C3606', 'C2689', 'C1501', 'C394', 'C83', 'C1856', 'C3622', 'C3205', 'C3675', 'C688', 'C1926', 'C3474', 'C2225', 'C3406', 'C3334', 'C145', 'C3005', 'C2350', 'C2742', 'C3482', 'C971', 'C2706', 'C1225', 'C2695', 'C437']"
2022-09-30,"['C3204', 'C956', 'C1910', 'C3700', 'C2779', 'C2289', 'C1024', 'C3721', 'C2310', 'C2160', 'C2427', 'C3229', 'C1348', 'C1217', 'C3534', 'C655', 'C1534', 'C379', 'C2276', 'C2701', 'C1828', 'C2099', 'C2729', 'C1284']"
2022-09-30,"['C221', 'C2006', 'C1462', 'C362', 'C428', 'C3418', 'C2050']"
2022-09-30,"['C2885', 'C352', 'C2252']"
2022-09-30,"['C1893', 'C1113', 'C217', 'C3262', 'C758', 'C2100', 'C2654', 'C3082', 'C2738', 'C3506', 'C3237', 'C403', 'C3374']"
2022-10-01,"['C263', 'C788', 'C54', 'C2487', 'C2718', 'C1934']"
2022-10-04,"['C1808', 'C425', 'C2481', 'C3323', 'C2661', 'C2204', 'C1830', 'C2309', 'C3716', 'C2295', 'C1247', 'C587', 'C281', 'C2611', 'C2474', 'C3009', 'C450']"
2022-10-06,"['C2687', 'C904', 'C1966', 'C364', 'C1552', 'C2841', 'C1670', 'C2013', 'C2853', 'C1794', 'C276', 'C1504', 'C3592', 'C1664', 'C3176', 'C1518', 'C801']"
2022-10-06,"['C1673', 'C526', 'C2408', 'C2444', 'C2446']"
2022-10-07,"['C3204', 'C956', 'C1910', 'C2779', 'C2262', 'C2289', 'C1139', 'C2405', 'C3130', 'C1381', 'C3721', 'C2285', 'C2310', 'C3336', 'C2427', 'C3427', 'C3229', 'C1348', 'C2810', 'C3277', 'C1017', 'C1217', 'C3610', 'C3534', 'C1534', 'C414', 'C2861', 'C379', 'C2701', 'C1828', 'C899', 'C3401', 'C1284', 'C851', 'C964']"
2022-10-07,"['C369', 'C263', 'C1081', 'C3276', 'C3323', 'C54', 'C1471', 'C1382', 'C3716', 'C1247', 'C281', 'C3741', 'C2611', 'C2487', 'C2718', 'C685', 'C3012']"
2022-10-08,"['C2984', 'C3464', 'C998', 'C602']"
2022-10-09,"['C788', 'C3394', 'C2665']"
2022-10-11,"['C263', 'C3242', 'C2002', 'C17', 'C2747', 'C3254', 'C3466', 'C1683', 'C673', 'C169', 'C814', 'C2775', 'C363', 'C3273', 'C2684', 'C612']"
2022-10-12,"['C267', 'C2229', 'C409', 'C970', 'C93', 'C640']"
2022-10-13,"['C1673', 'C526', 'C2408', 'C2444', 'C2178', 'C2328', 'C1187']"
2022-10-14,"['C263', 'C1808', 'C3677', 'C2386', 'C3323', 'C2661', 'C1807', 'C3087', 'C1382', 'C3716', 'C2487', 'C2718', 'C3732', 'C1976', 'C1934']"
2022-10-14,"['C194', 'C3204', 'C956', 'C1910', 'C1224', 'C3700', 'C2779', 'C1139', 'C589', 'C2220', 'C2405', 'C3130', 'C3721', 'C2285', 'C2310', 'C631', 'C2943', 'C1965', 'C1771', 'C2160', 'C3336', 'C2427', 'C3552', 'C3229', 'C2042', 'C3157', 'C1017', 'C954', 'C3610', 'C655', 'C1534', 'C414', 'C2861', 'C379', 'C738', 'C2276', 'C1828', 'C899', 'C2729', 'C3401', 'C1284', 'C851']"
2022-10-14,"['C221', 'C2006', 'C3292', 'C1462', 'C3418', 'C2050', 'C1680', 'C3128', 'C1993']"
2022-10-15,"['C748', 'C748', 'C439', 'C3519', 'C804', 'C1053', 'C581', 'C103', 'C1147', 'C3673', 'C944', 'C1932', 'C2674', 'C2059', 'C901', 'C470', 'C628', 'C2901', 'C3163', 'C3019', 'C1110', 'C1110', 'C380', 'C462', 'C2017', 'C2669', 'C2741', 'C1351', 'C277', 'C407', 'C481', 'C1880', 'C3584', 'C1159', 'C2384', 'C697', 'C2871']"
2022-10-15,"['C401', 'C2007', 'C3192', 'C845', 'C1356', 'C2841', 'C1552', 'C3698', 'C1794', 'C276', 'C3592', 'C1664', 'C2715', 'C3176', 'C940']"
2022-10-17,"['C3659', 'C1963', 'C2451', 'C2366', 'C1228', 'C2515', 'C1671', 'C1424', 'C596', 'C3502', 'C3361', 'C396', 'C2248', 'C1631', 'C2201', 'C3571', 'C1668', 'C171', 'C3136', 'C1995', 'C3542', 'C1849', 'C473', 'C2060', 'C972', 'C3743', 'C2242', 'C2677', 'C2549', 'C1725', 'C2305', 'C420', 'C30', 'C2513', 'C1901', 'C2879', 'C2083', 'C2950', 'C3574', 'C963', 'C1060']"
2022-10-18,"['C1121', 'C3676', 'C2683', 'C2254', 'C113', 'C3546', 'C741', 'C43', 'C1921', 'C3689', 'C2189', 'C3713', 'C2780', 'C1491', 'C1005', 'C1303', 'C1930', 'C1855', 'C1366', 'C2364', 'C2553']"
2022-10-19,"['C2214', 'C1382', 'C1918']"
2022-10-20,"['C1360', 'C270', 'C3322', 'C2816']"
2022-10-20,"['C1280', 'C3707', 'C3289', 'C355', 'C2353', 'C2354', 'C3171']"
2022-10-20,"['C263', 'C788', 'C54', 'C3087', 'C2749', 'C1322', 'C644', 'C3600']"
2022-10-20,"['C1673', 'C745', 'C813', 'C2922', 'C719', 'C1663', 'C1663', 'C1663', 'C890', 'C2634', 'C2634', 'C893', 'C893', 'C893', 'C1615', 'C3575', 'C1054', 'C2735', 'C429', 'C110', 'C3444', 'C2449', 'C1820', 'C3422', 'C1138', 'C1138', 'C915', 'C915', 'C271', 'C1703', 'C2408', 'C2444']"
2022-10-21,"['C1247', 'C3741', 'C2611', 'C685', 'C1001', 'C3012', 'C3204', 'C956', 'C1910', 'C1224', 'C3700', 'C2289', 'C2439', 'C589', 'C2405', 'C3721', 'C2285', 'C2310', 'C2943', 'C1771', 'C2160', 'C3336', 'C2427', 'C3427', 'C3229', 'C2810', 'C3157', 'C1017', 'C1217', 'C3265', 'C655', 'C1534', 'C414', 'C379', 'C738', 'C2701', 'C1828', 'C70', 'C3032', 'C964']"
2022-10-22,"['C1137', 'C2867', 'C2727']"
2022-10-22,"['C2530', 'C748', 'C1426', 'C439', 'C804', 'C103', 'C3186', 'C3673', 'C1932', 'C2059', 'C470', 'C3163', 'C1110', 'C380', 'C3657', 'C3007', 'C2017', 'C2669', 'C127', 'C241', 'C1351', 'C407', 'C3584', 'C2384', 'C2923', 'C476', 'C697', 'C628', 'C3019']"
2022-10-26,"['C2461', 'C2583', 'C2583', 'C1010']"
2022-10-27,"['C1280', 'C2453', 'C2021', 'C791', 'C3121', 'C606', 'C3498', 'C3562', 'C2762', 'C974', 'C3073', 'C2397', 'C398', 'C924', 'C285', 'C285', 'C1339', 'C2896']"
2022-10-27,"['C263', 'C2487', 'C2718']"
2022-10-27,"['C3452', 'C1038', 'C3518', 'C1794', 'C1370', 'C1664', 'C1818']"
2022-10-28,"['C2207', 'C428', 'C3418', 'C2050', 'C1680']"
2022-10-28,"['C3204', 'C956', 'C1224', 'C3700', 'C2405', 'C3721', 'C3336', 'C2810', 'C1017', 'C1217', 'C3534', 'C655', 'C1534', 'C2701', 'C1828', 'C70', 'C3405', 'C815', 'C3401', 'C964']"
2022-10-29,"['C2530', 'C439', 'C3519', 'C3519', 'C804', 'C3278', 'C3186', 'C3673', 'C1932', 'C2674', 'C2059', 'C3335', 'C470', 'C628', 'C2253', 'C2901', 'C3007', 'C107', 'C127', 'C2741', 'C241', 'C277', 'C407', 'C3584', 'C2860', 'C1159', 'C2384', 'C697']"
2022-10-29,"['C54', 'C1382', 'C3193']"
2022-11-01,"['C425', 'C2481', 'C2386', 'C3323', 'C54', 'C2214', 'C1807', 'C2749', 'C1382', 'C3716', 'C3009']"
2022-11-01,"['C894', 'C2842', 'C1083', 'C3190']"
2022-11-01,"['C3242', 'C3254', 'C1683', 'C3403', 'C2775', 'C76', 'C2787']"
2022-11-02,"['C263', 'C3500', 'C644', 'C1247', 'C281', 'C1541', 'C2487', 'C2718']"
2022-11-02,"['C1103', 'C2554', 'C344', 'C1550', 'C3223']"
2022-11-02,"['C1580', 'C994', 'C3231']"
2022-11-03,"['C2720', 'C745', 'C813', 'C2408', 'C2444', 'C2446', 'C1396', 'C2178']"
2022-11-03,"['C1654', 'C2886', 'C2067', 'C506', 'C2716', 'C1785', 'C2917', 'C2069', 'C2911', 'C658', 'C711', 'C1045', 'C2630']"
2022-11-04,"['C1879', 'C3166', 'C3668', 'C2270', 'C1271', 'C537', 'C986', 'C1649', 'C1393']"
2022-11-04,"['C3204', 'C1224', 'C3700', 'C3721', 'C2285', 'C2310', 'C2943', 'C1965', 'C3336', 'C2810', 'C1017', 'C3534', 'C414', 'C738', 'C2701', 'C1828', 'C70', 'C3032', 'C815', 'C1832', 'C1284', 'C964', 'C1719', 'C1425']"
2022-11-05,"['C1426', 'C1053', 'C3278', 'C103', 'C1147', 'C3186', 'C3673', 'C2059', 'C470', 'C628', 'C2253', 'C2901', 'C3019', 'C3007', 'C2017', 'C127', 'C1351', 'C407', 'C3584', 'C1159', 'C697', 'C2871']"
2022-11-05,"['C1678', 'C2826', 'C330', 'C175', 'C2020', 'C1963', 'C2451', 'C2366', 'C435', 'C2614', 'C1671', 'C1424', 'C2272', 'C3502', 'C419', 'C3361', 'C396', 'C3551', 'C2959', 'C305', 'C171', 'C360', 'C1995', 'C3542', 'C473', 'C2536', 'C1311', 'C972', 'C68', 'C3743', 'C2549', 'C1725', 'C2513', 'C3313', 'C2083', 'C2950', 'C2919', 'C1060', 'C3695', 'C1185']"
2022-11-05,"['C369', 'C1808', 'C231', 'C3323', 'C54', 'C1830', 'C1382', 'C1322', 'C3716', 'C2295', 'C2665', 'C450']"
2022-11-07,"['C1382', 'C1247', 'C281', 'C3741', 'C2611', 'C1567', 'C720', 'C1001', 'C2574']"
2022-11-09,"['C424', 'C424', 'C2889', 'C2889']"
2022-11-09,"['C906', 'C2461', 'C2583', 'C1010', 'C670', 'C670', 'C508']"
2022-11-10,"['C270', 'C2240', 'C1360', 'C3521', 'C3382']"
2022-11-10,"['C425', 'C54', 'C1382', 'C644', 'C939']"
2022-11-10,"['C3452', 'C2687', 'C401', 'C2010', 'C364', 'C3516', 'C1589', 'C1340', 'C845', 'C1552', 'C2841', 'C1826', 'C1670', 'C2745', 'C2853', 'C3698', 'C3176', 'C600', 'C1518', 'C940']"
2022-11-10,"['C263', 'C2487', 'C2718', 'C1212']"
2022-11-11,"['C2006', 'C2050', 'C3128', 'C428']"
2022-11-11,"['C966', 'C969', 'C3707', 'C607', 'C3434', 'C805', 'C3562']"
2022-11-12,"['C3323', 'C3716', 'C1976', 'C1934', 'C3009', 'C2574', 'C3728']"
2022-11-16,"['C2773', 'C3480', 'C2770', 'C3167', 'C1669', 'C850', 'C495', 'C2302', 'C3523', 'C517', 'C2991', 'C1726', 'C3226', 'C1078', 'C2606', 'C1971', 'C44', 'C3711', 'C1884', 'C3016', 'C705', 'C383', 'C949', 'C56']"
2022-11-16,"['C263', 'C2487', 'C2718']"
2022-11-18,"['C3204', 'C956', 'C589', 'C2405', 'C3130', 'C3721', 'C2285', 'C2943', 'C2042', 'C3157', 'C3610', 'C3534', 'C379', 'C2701', 'C70', 'C3401']"
2022-11-19,"['C3668', 'C2270', 'C1649', 'C3668']"
2022-11-19,"['C1850', 'C1426', 'C804', 'C3335', 'C470', 'C2901', 'C3163', 'C3019', 'C1110', 'C380', 'C3657', 'C462', 'C416', 'C2017', 'C2669', 'C2741', 'C241', 'C407', 'C3584', 'C2860', 'C1159', 'C1006', 'C697', 'C2871']"
2022-11-19,"['C425', 'C3323', 'C788', 'C54', 'C1807', 'C1471', 'C3087', 'C1830', 'C1382', 'C1322', 'C2295', 'C587', 'C3202', 'C2665', 'C1934', 'C3009', 'C939', 'C2311']"
2022-11-21,"['C3717', 'C1521', 'C1472', 'C3739']"
2022-11-21,"['C263', 'C1081', 'C3323', 'C54', 'C2214', 'C2749', 'C1382', 'C3716', 'C1247', 'C281', 'C2547', 'C3741', 'C3105', 'C2611', 'C2487', 'C1873', 'C2718', 'C1567', 'C720', 'C1001', 'C1934', 'C1751']"
2022-11-22,"['C2896', 'C247', 'C159']"
2022-11-23,"['C2826', 'C330', 'C2020', 'C2451', 'C2366', 'C1228', 'C1321', 'C2197', 'C1671', 'C1424', 'C2272', 'C3502', 'C3361', 'C396', 'C3551', 'C318', 'C2959', 'C1668', 'C171', 'C1995', 'C3542', 'C473', 'C2536', 'C1311', 'C3743', 'C2242', 'C2677', 'C1725', 'C274', 'C2513', 'C2950', 'C2919', 'C2823', 'C1060', 'C3695', 'C1185']"
2022-11-23,"['C3242', 'C3409', 'C363', 'C76']"
2022-11-24,"['C1446', 'C2321', 'C2483', 'C1548']"
2022-11-24,"['C2183', 'C1718', 'C1137', 'C2867', 'C3151']"
2022-11-24,"['C2408', 'C2408', 'C2444', 'C2178']"
2022-11-24,"['C904', 'C1966', 'C2148', 'C1815', 'C845', 'C570', 'C1664', 'C410', 'C842', 'C401', 'C3468', 'C1690', 'C3511', 'C3516', 'C1589', 'C1340', 'C443', 'C22', 'C3122', 'C1552', 'C1670', 'C366', 'C3081', 'C47', 'C2863', 'C2493', 'C1518', 'C1818']"
2022-11-24,"['C270', 'C3521', 'C2106', 'C3618']"
2022-11-25,"['C306', 'C421', 'C119']"
2022-11-25,"['C2198', 'C3120', 'C2755', 'C2997', 'C53', 'C2744', 'C3562', 'C559', 'C393', 'C370', 'C2397', 'C742', 'C398', 'C2009', 'C2896', 'C3437', 'C698', 'C698', 'C698']"
2022-11-25,"['C763', 'C3390', 'C482']"
2022-11-25,"['C2006', 'C1462', 'C428', 'C3128']"
2022-11-26,"['C1808', 'C1247', 'C3741', 'C2611', 'C1720', 'C1001', 'C1976', 'C1934', 'C2747', 'C2621']"
2022-11-29,"['C1081', 'C3276', 'C2386', 'C3323', 'C788', 'C54', 'C2214', 'C2204', 'C1471', 'C3087', 'C3500', 'C1830', 'C1382', 'C3716', 'C644', 'C2295', 'C281', 'C2611', 'C720', 'C3560', 'C3009', 'C2311', 'C2303', 'C2658', 'C3692', 'C3203', 'C3193']"
2022-11-29,"['C1446', 'C2321', 'C2483', 'C2483', 'C2483', 'C1548']"
2022-11-30,"['C2889', 'C2554', 'C1550', 'C3223']"
2022-11-30,"['C2693', 'C111', 'C445', 'C31', 'C3633', 'C2739', 'C795', 'C3343', 'C60', 'C2435']"
2022-12-01,"['C1673', 'C745', 'C813', 'C2408', 'C1396', 'C2178']"
2022-12-01,"['C270', 'C1255', 'C2240', 'C3521', 'C126']"
2022-12-02,"['C1238', 'C2470', 'C2226', 'C2649', 'C3201']"
2022-12-02,"['C1879', 'C3166', 'C3668', 'C1271', 'C1393']"
2022-12-02,"['C1487', 'C2062', 'C3385', 'C862']"
2022-12-02,"['C6', 'C3204', 'C956', 'C1910', 'C1224', 'C3700', 'C2405', 'C2285', 'C3336', 'C3229', 'C2810', 'C3157', 'C1017', 'C1217', 'C3534', 'C655', 'C414', 'C379', 'C1828', 'C70', 'C815', 'C851']"
2022-12-02,"['C3480', 'C2438', 'C733', 'C561', 'C1669', 'C495', 'C2260', 'C797', 'C3711', 'C383', 'C949']"
2022-12-03,"['C3519', 'C804', 'C1053', 'C581', 'C103', 'C3186', 'C944', 'C2674', 'C2059', 'C901', 'C3335', 'C470', 'C628', 'C2253', 'C2901', 'C3019', 'C1110', 'C380', 'C462', 'C2669', 'C107', 'C127', 'C241', 'C1351', 'C277', 'C481', 'C1880', 'C1159', 'C2923', 'C476', 'C697', 'C2871']"
2022-12-03,"['C1678', 'C330', 'C1963', 'C2451', 'C435', 'C1228', 'C1321', 'C2614', 'C2515', 'C1671', 'C1424', 'C596', 'C2272', 'C3502', 'C459', 'C419', 'C3469', 'C3571', 'C1668', 'C171', 'C360', 'C3136', 'C1995', 'C3542', 'C1849', 'C473', 'C2536', 'C68', 'C3743', 'C2242', 'C2677', 'C274', 'C420', 'C2513', 'C2646', 'C2950', 'C2703', 'C866', 'C2823', 'C1060', 'C3695']"
2022-12-03,"['C1081', 'C587', 'C2547', 'C835', 'C1567', 'C2636', 'C3394', 'C2665', 'C578', 'C1071', 'C2574', 'C1751']"
2022-12-07,"['C2773', 'C3480', 'C2882', 'C3607', 'C1392', 'C2438', 'C2108', 'C3167', 'C2245', 'C262', 'C3690', 'C214', 'C1837', 'C2346', 'C192', 'C3688', 'C2598', 'C1050', 'C2000', 'C2477', 'C495', 'C2302', 'C1317', 'C3039', 'C517', 'C2991', 'C2660', 'C662', 'C3226', 'C1078', 'C2606', 'C1416', 'C173', 'C44', 'C3347', 'C2728', 'C3711', 'C705', 'C383', 'C1767', 'C949']"
2022-12-08,"['C906', 'C2461', 'C2583', 'C1010', 'C1010', 'C670', 'C508']"
2022-12-08,"['C263', 'C2487', 'C2718']"
2022-12-09,"['C3500', 'C644', 'C1247', 'C281', 'C2611', 'C720', 'C2636', 'C1976', 'C2574', 'C2747']"
2022-12-09,"['C510', 'C144', 'C3616', 'C183', 'C15']"
2022-12-09,"['C904', 'C1966', 'C80', 'C410', 'C1852', 'C3080', 'C3516', 'C1815', 'C1340', 'C2327', 'C845', 'C2841', 'C3436', 'C1552', 'C2615', 'C47', 'C3698', 'C1794', 'C276', 'C3530', 'C3263', 'C3178', 'C1664', 'C478', 'C995', 'C773']"
2022-12-09,"['C2006', 'C3292', 'C1462', 'C2050', 'C3128']"
