Supplier,Date,Type,Invoice number,Product ID,Description,Quantity,Price,Total Amount
TERCEROS VARIOS Y/O GENERAL,10/27/2022,MR,470,7.62E+12,GALLETAS OREO ORGNL *  126 GR,20,1849,36980
TERCEROS VARIOS Y/O GENERAL,10/27/2022,MR,470,7.51E+12,TRIDENT MENTA,12,2059,24708
TERCEROS VARIOS Y/O GENERAL,10/27/2022,MR,471,1,PAPA PARDA,50,1960,98000
TERCEROS VARIOS Y/O GENERAL,10/27/2022,MR,471,117,BULTO DE PAPA,1,98000,98000
TERCEROS VARIOS Y/O GENERAL,10/27/2022,MR,471,389,@ PAPA,4,20588,82352
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,PQT RIZADA LIMON X 45 GR,4,1694,6776
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,YUPI HORNEADOS *44G,6,1250,7500
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,EL GOLPE RANCHERO X  140 G,1,3858,3858
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,PAPAS RIZADAS MAYONESA X 31 GM.,4,1261,5044
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,PALOMITAS CARAMELO *68G,3,1055,3165
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,TOSTIEMPANADAS YUPI,6,700,4200
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,GOLPE LIMON YUPI X 45 GR,4,1416,5664
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,PAPA RIZADA POLLO X 115 GR,2,3501,7002
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,RIZADAS LIMON *105G,3,3501,10503
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,YUPIS PICANTOSOS *50G,2,1250,2500
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,GOLPE MAYONESA,5,1416,7080
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,RIZADAS DE LIMON 30G,4,1261,5044
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,PQT RIZADA MAYONESA X 45 GR,5,1694,8470
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,PAPAS RIZADAS YUPI  MAYONESA *250G,3,6313,18939
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,GOLPE ORGINAL  YUPI X 45GRS,3,1416,4248
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,RIZADAS MAYONESA *105G,1,3501,3501
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,TOCINETA FRED,3,2815,8445
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,BOLICHEESE HORNEADOS *115G,2,2815,5630
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,RIZADA TOMATE *31G,2,1261,2522
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,472,7.70E+12,GOLPE CON TODO RANCHERO 250G,1,5613,5613
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,473,7.71E+12,MORTADELA JAMONADA COVALEDA *250G,5,2762,13810
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,473,2907,SALCHICHA MANGUERA,25,6048,151200
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,473,7.71E+12,MORTADELA *500 EMANUEL,5,4667,23335
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,473,7.71E+12,SALCHICHO AHUMADO RICHS,15,5042,75630
TERCEROS VARIOS Y/O GENERAL,10/28/2022,MR,473,7.71E+12,MORTADELA *250GR,3,2479,7437
TERCEROS VARIOS Y/O GENERAL,10/29/2022,MR,474,4,ZANAHORIA,60,2033,121980
TERCEROS VARIOS Y/O GENERAL,10/29/2022,MR,474,26,PAPA AMARILLA,50,3040,152000
TERCEROS VARIOS Y/O GENERAL,10/29/2022,MR,474,7.71E+12,LENTEJA DOÑA LUPE * 400 G,100,2709,270900
TERCEROS VARIOS Y/O GENERAL,10/29/2022,MR,475,7.71E+12,LECHE NUTRELAC *380G,1,5357,5357
TERCEROS VARIOS Y/O GENERAL,10/31/2022,MR,476,7.70E+12,QUESO LONCHA *200GR,10,3571,35710
TERCEROS VARIOS Y/O GENERAL,10/31/2022,MR,476,2677867,QUESO LONCHITA SAN MIGUEL*400G,15,6681,100215
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,478,295,PILA TRONEX ROJA D,24,1765,42360
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,478,7.71E+12,PILA TRONEX ROJA 9 V,10,2605,26050
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,478,7.71E+12,PILAS TRONEX EXRTRA HEAVY DUTY AA,20,1681,33620
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,478,7.71E+12,PILA TRONEX ROJA C,10,3655,36550
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,478,7.71E+12,TRONEX ALKALINA,4,6933,27732
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,478,7.71E+12,PILA ALKALINA TRONEX AA,20,3193,63860
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,478,7.71E+12,ENCENDEDOR TEXAS,72,1218,87696
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,479,41,APIO KILO,2,2240,4480
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,479,61,UVA ISABELITA,10,2000,20000
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,479,52,MAZORCA BANDEJA DULCE,4,2800,11200
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,479,13,BATAVIA,8,2000,16000
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,479,4,ZANAHORIA,30,1700,51000
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,479,14,TOMATE DE ARBOL,25,3360,84000
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,479,24,LIMON MANDARINO,15,3133,46995
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,479,6,AJO,10,8100,81000
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,479,26,PAPA AMARILLA,25,2440,61000
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,479,37,PAPAYA,15.3,2424,37087.2
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,479,114,FRESA BANDEJA,7,3000,21000
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,480,7.70E+12,GASEOSA CUATRO TORONJA X 1.5 L,12,3333,39996
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,480,7.70E+12,COCACOLA 1.5 LT,36,4333,155988
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,480,7.70E+12,BRISA SIN GAS X 600,24,958,22992
TERCEROS VARIOS Y/O GENERAL,11/1/2022,MR,480,7.70E+12,PREMIO ROJA X 1.5 L,12,3333,39996
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,481,7.70E+12,LECHE COLANTA *380G,12,12390,148680
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,481,7.70E+12,LECHE COLANTA *900G,12,28250,339000
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,482,7.71E+12,PANELA PALESTINA *450G,48,2159,103632
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,482,7.71E+12,PANELA  PALESTINA CUADRADA *4 UND,40,2667,106680
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,482,7.71E+12,PANELA PALESTINA REDONDA *4UND,40,2707,108280
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,483,99,AGUA CIELO X12,2,17500,35000
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,483,7.71E+12,BIG COLA  LIMON X 400,12,1150,13800
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,483,7.71E+12,BIG COLA 1 LT,30,2100,63000
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,483,7.71E+12,BIG MANZANA 1  LITRO,15,2100,31500
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,483,7.71E+12,BIG COLA X 400,24,1150,27600
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,484,1,PAPA PARDA,50,2000,100000
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,484,45,FRIJOL VERDE,3.4,10588,35999.2
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,484,28,REMOLACHA,4,4400,17600
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,484,400,MAIZ TRILLADO BLANCO A GRANEL Y *KILO,50,2640,132000
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,484,402,CUCHUCO A GRANEL*KILO,50,2440,122000
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,484,403,@ CUCHUCO,4,30500,122000
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,484,117,BULTO DE PAPA,1,100000,100000
TERCEROS VARIOS Y/O GENERAL,11/2/2022,MR,484,389,@ PAPA,4,21009,84036
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,485,95188003516,TAMPICO LITRO,6,2563,15378
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,485,95188013300,JUGO TAMPICO X 330 ML,10,1235,12350
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,485,95188995002,JUGO TAMPICO CITRUS BOTELLA X 500ML,10,1765,17650
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,485,7.70E+12,LECHE SAN FERNANDO  *1100 ML,6,4150,24900
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,485,7.70E+12,LECHE SAN FERNANDO  X 400 ML,15,1633,24495
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,485,7.70E+12,LECHE SAN FERNANDO DESLACTOSADA X 1100 ML,6,4150,24900
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,485,12402,JUGO TAMPICO BOTELLA X 240 ML,6,861,5166
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,485,105615,PACA LECHE SAN FERNANDO ENTERA X 1100,4,24900,99600
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,MARISELA PASTEL COCOSITO X 4O BIMBO,10,979,9790
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,PAN MANTEQUILLA *550G,2,5250,10500
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,MANCHITAS BIMBO,6,1400,8400
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,MIGA DE PAN GUADALUPE,2,3080,6160
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,SUMARINO DE AREQUIPE X 30 GM,20,700,14000
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,PEKITAS MARINELA X 33 GM.,6,1051,6306
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,TOSTADA MEDIA LUNA LUPE *24 UND,12,5417,65004
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,PONQUE BIMBO CASERO VAINILLA,20,3019,60380
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,PONQUECITO KEKITO X 50 G,10,1051,10510
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,PASTEL CHOCOSO TAJADA  * 65 BIMBO,20,1151,23020
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,PANQUE  PONQUE SABOR A VAINILLA,10,1006,10060
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,BIMBOLETES  X 55 GR 2 UND,20,979,19580
TERCEROS VARIOS Y/O GENERAL,11/3/2022,MR,486,7.71E+12,PASTELITO BIMBO SUBMARINO DE FRESA *30  G,20,700,14000
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,PQT RIZADA LIMON X 45 GR,2,1694,3388
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,EL GOLPE RANCHERO X  140 G,1,3858,3858
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,PAPAS RIZADAS MAYONESA X 31 GM.,2,1261,2522
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,TOSTIEMPANADAS YUPI,4,700,2800
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,YUPI SALADO *12G,6,217,1302
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,GOLPES RANCHEROS YUPI *35G,2,1416,2832
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,PALOMITAS MIX CARAMELO 58G,2,1055,2110
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,RIZADAS COSTILLA BBQ *31G,2,1387,2774
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,GOLPE LIMON YUPI X 45 GR,3,1416,4248
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,PAPA RIZADA POLLO X 115 GR,2,3501,7002
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,RIZADAS LIMON *105G,1,3501,3501
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,GOLPE MAYONESA,2,1416,2832
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,RIZADAS TOMATE *105G,2,3501,7002
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,RIZADAS COSTILLAS BBQ *100G,2,3501,7002
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,PAPAS RIZADAS YUPI  MAYONESA *250G,1,6313,6313
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,GOLPE ORGINAL  YUPI X 45GRS,2,1416,2832
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,RIZADAS MAYONESA *105G,2,3501,7002
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,PALOMITA GALLETA*170G,1,2521,2521
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,BOLICHEESE HORNEADOS *115G,2,2815,5630
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,PAPAS LIZAS NATURAL X 30,2,1051,2102
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,TOSTI NACHOS BBQ *31G,3,700,2100
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,GOLPE CON TODO RANCHERO 250G,1,5613,5613
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+12,NACHO BBQ YUPI *160G,2,2815,5630
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,487,7.70E+11,PAPA RIZADA NATURAL X 115 GR,1,3501,3501
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,488,7.71E+12,CAJ DE OJITOS DULCE DE LECHE *18 UND,5,8403,42015
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,488,7.71E+12,BREVAS *6,3,3782,11346
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,488,7.71E+12,BREBAS CON DULCE DE LECHE *9,3,4622,13866
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,488,7.71E+12,CORTADO DE LECHE 1/4,3,2269,6807
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,488,7.71E+12,MANJAR BLANCO *250G,3,3782,11346
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,488,7.71E+12,MANJAR BLANCO *500G,3,7143,21429
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,488,7.71E+12,CORTADO DE LECHE *500G,3,7143,21429
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,488,7.71E+12,CORTADO DE LECHE 1/2,3,3782,11346
TERCEROS VARIOS Y/O GENERAL,11/4/2022,MR,488,7.71E+12,MANJAR BLANCO *125G,3,2269,6807
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,30,COCO,8,3625,29000
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,31,MANGO TOMMY,30,2733,81990
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,12,REPOLLO,30,1364,40920
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,13,BATAVIA,12.8,1406,17996.8
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,4,ZANAHORIA,60,2033,121980
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,55,MANZANA ROJA,20,1950,39000
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,26,PAPA AMARILLA,25,2640,66000
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,17,GUAYABA,10,2900,29000
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,37,PAPAYA,7.5,2267,17002.5
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,58,PERA,22,1818,39996
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,7.70E+12,AGUARDIENTE BLANCO AZUL *750CM,12,28413,340956
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,489,1458,BANDEJA  UVAS,9,3222,28998
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,SEN *10G,6,672,4032
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,MIEL FLEX *140G,10,1387,13870
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,COLOR TOKE GOURMET *70G,12,504,6048
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,PIMIENTA MOLIDA *10G,12,672,8064
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,CANELA MOLIDA *20G,12,2101,25212
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,COLOR TOKE GOURMET *30G,12,336,4032
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,BICARBONATO DE SODA *100G,12,756,9072
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,SEMILLAS DE GIRASOL *200G,10,1849,18490
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,MAIZ PIRA *125G,6,840,5040
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,CHULETAS Y APANADOS *200G,6,1177,7062
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,AJO MOLIDO *70,12,1008,12096
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,AZAFRAN DE RAIZ *30G,12,462,5544
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,CANELA ENTERA *30G,12,4034,48408
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,CANELA ENTERA *20G,12,2773,33276
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,ANIS ESTRELLADO *10G,12,1345,16140
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,CURCUMA *30G,12,1092,13104
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,BICARBONATO DE SODA *200G,4,1261,5044
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,MIXTURA *200G,6,1008,6048
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,UVAS PASAS *40G,6,1008,6048
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,COLOR TOKE GOURMET *400G,3,2227,6681
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,CANELA ENTERA *10GR,18,1513,27234
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,UVS PASAS *125G,6,3277,19662
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,SIETE LOKES 90G,30,840,25200
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,CLAVO ENTERO 5G,12,714,8568
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,AJO MOLIDO *30G,12,504,6048
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,UVAS PASAS *70G,6,1849,11094
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,CHULETAS Y APANADOS *400G,6,1933,11598
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,COMINO MOLIDO *30G,6,1261,7566
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,MANZANILLA *10G,12,924,11088
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,AZAFRAN DE MAIZ *70G,12,924,11088
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,COLOR TOKE GOURMET *200G,6,1261,7566
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,CALENDULA ENTERA *10G,12,756,9072
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,CANELA ENTERA *5GR,18,840,15120
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,FLOR JAMAICA *10G,6,840,5040
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,CANELA MOLIDA *10G,12,1092,13104
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,7.68E+11,AZAFRAN DE RAIZ AHUMADO *30G,12,504,6048
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,6.08E+11,CACAHUATINA *200G,3,2017,6051
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,6.08E+11,VINAGRE BLANCO *500ML,10,1177,11770
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,6.08E+11,VINAGRE *3000ML,5,3361,16805
TERCEROS VARIOS Y/O GENERAL,11/5/2022,MR,490,6.08E+11,MIXTURA *400G,8,1849,14792
TERCEROS VARIOS Y/O GENERAL,11/7/2022,MR,491,26,PAPA AMARILLA,25,2480,62000
TERCEROS VARIOS Y/O GENERAL,11/7/2022,MR,491,400,MAIZ TRILLADO BLANCO A GRANEL Y *KILO,50,2721,136050
TERCEROS VARIOS Y/O GENERAL,11/7/2022,MR,491,402,CUCHUCO A GRANEL*KILO,50,2473,123650
TERCEROS VARIOS Y/O GENERAL,11/7/2022,MR,491,435,MAIZ TRILLADO BLANCO 50 KL,1,136040,136040
TERCEROS VARIOS Y/O GENERAL,11/7/2022,MR,491,216,MAIZ PERGAMINO VALLE,100,2041,204100
TERCEROS VARIOS Y/O GENERAL,11/7/2022,MR,491,7.70E+12,CHULETA PESCADO,8,4097,32776
TERCEROS VARIOS Y/O GENERAL,11/7/2022,MR,491,401,MAIZ TRILLADO AMARILLO A GRANEL Y* KILO,50,2350,117500
TERCEROS VARIOS Y/O GENERAL,11/7/2022,MR,491,54710,@ MAIZ TRILLADO BLANCO,4,28578,114312
TERCEROS VARIOS Y/O GENERAL,11/7/2022,MR,491,7.71E+12,EMPANADAS VALLUNA *25 UND,8,7248,57984
TERCEROS VARIOS Y/O GENERAL,11/8/2022,MR,492,8.01E+12,QUESO TAJADO SAN MIGUEL MEDIA LIBRA,20,4100,82000
TERCEROS VARIOS Y/O GENERAL,11/8/2022,MR,492,2677867,QUESO LONCHITA SAN MIGUEL*400G,20,6303,126060
TERCEROS VARIOS Y/O GENERAL,11/9/2022,MR,493,3112,BAGRE,10,13700,137000
TERCEROS VARIOS Y/O GENERAL,11/9/2022,MR,494,7.70E+12,CEREZAS *500G,3,11380,34140
TERCEROS VARIOS Y/O GENERAL,11/9/2022,MR,495,84,PACA DE BIG COLA X12 *400ML,1,10255,10255
TERCEROS VARIOS Y/O GENERAL,11/9/2022,MR,495,84,PACA DE BIG COLA X12 *400ML,2,10256,20512
TERCEROS VARIOS Y/O GENERAL,11/9/2022,MR,495,87,PACA BIG COLA X15 *1000LT,1,23105,23105
TERCEROS VARIOS Y/O GENERAL,11/9/2022,MR,495,87,PACA BIG COLA X15 *1000LT,2,23105,46210
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,496,41,APIO KILO,2,1000,2000
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,496,4,ZANAHORIA,30,2067,62010
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,496,26,PAPA AMARILLA,25,2680,67000
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,496,28,REMOLACHA,4,4250,17000
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,496,1154,BANDEJA RAIZ CHINAS,3,1681,5043
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,497,1,PAPA PARDA,50,2680,134000
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,497,117,BULTO DE PAPA,1,134000,134000
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,497,389,@ PAPA,4,28151,112604
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,497,2365,MEDIO BULTO DE PAPA,2,69500,139000
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,890,TRIDENT X 100 GR,3,8067,24201
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.59E+12,GALLETA CLUB SOCIAL NABISCO X 9 UND,16,4034,64544
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,GOMITAS TRULULU OSOS,50,277,13850
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,BIANCHI CARAMELO Y MANI *43G,36,1022,36792
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,TRULULU SABORES *35G,12,595,7140
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,CHAO SANDIA *12 UND,48,515,24720
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,TRULULU DRAGONES*18G,50,340,17000
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,TURRON OH LALA *35G,12,1022,12264
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,OKA LOKA NANOS,12,1149,13788
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,CHOCOLORES TRULULU *30G,24,819,19656
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,BIANCHI,60,679,40740
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,GOMAS TRULULU NAVIDAD *90G,84,1429,120036
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,OKA LOKA FUSION X 14 GM.,12,560,6720
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,MENTA CHAO EN LINEA C 14 GM.,72,252,18144
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,TRIDENT SANDIA X 5.1 G,96,497,47712
TERCEROS VARIOS Y/O GENERAL,11/10/2022,MR,498,7.70E+12,BUBBALOO SPARKIES,20,790,15800
